,Equipe_D,Equipe_E,Cote_D,Cote_N,Cote_E,Score_D,Score_E,Saison,Winner_D,Winner_E,Elo_D_Before,Elo_D,Elo_E_Before,Elo_E,Diff_Victoire,Diff_Nul,Diff_Defaite,Diff_But,Diff_Encaisse,Diff_Moyenne_cote,Diff_Elo_Before,Points_a,Points_b,Diff_Points,PCA1,PCA2,PCA3
4806,Nice,Boulogne,1.61,3.62,5.9,2,2,2009-2010,0,0,1486.3993942471948,1485.1824488640063,1443.9077855069852,1445.1247308901736,-1,1,0,-2,-2,-5.140000000000001,42.491608740209585,21,4,17,1.3687503580113247,-1.2876445877871274,-0.593489593371316
4807,Lens,St Etienne,1.89,3.28,4.29,1,0,2009-2010,1,0,1495.4356210043647,1504.3438501613432,1457.3518177818787,1448.4435886249003,2,-1,-1,4,-5,-0.8620000000000001,38.08380322248604,22,16,6,0.6311862752636607,1.2354575420757274,-0.6980810087693224
4808,Monaco,Lyon,3.49,3.24,2.11,1,1,2009-2010,0,0,1508.3152747850838,1511.1857418937007,1610.9285676396853,1608.0581005310685,0,-1,1,-5,2,0.9159999999999999,-102.61329285460147,25,29,-4,-0.3874280181082746,-1.034799112122072,-0.11910077529065778
4809,Auxerre,Toulouse,2.14,3.07,3.68,1,1,2009-2010,0,0,1552.719608169322,1552.4465705785492,1543.2309522624005,1543.5039898531734,-1,2,-1,0,1,1.02,9.488655906921622,27,24,3,0.24189168062674582,-0.2773996207784228,0.16795385166791552
4810,Lille,Le Mans,1.39,4.24,8.87,3,0,2009-2010,1,0,1583.1583930085162,1589.313069745308,1442.319251868118,1436.1645751313263,2,-1,-1,10,-1,-1.6099999999999999,140.83914114039817,24,15,9,0.9144632374569867,2.0077154794776635,1.0216436137991765
4811,St Etienne,Marseille,4.52,3.38,1.81,0,0,2009-2010,0,0,1452.2101226103932,1457.3518177818787,1649.6860179008975,1644.544322729412,-4,2,2,-7,7,2.4059999999999997,-197.47589529050424,15,31,-16,-1.445840274243958,-1.5404863011171996,0.6620968250985622
4812,Bordeaux,Lorient,1.47,3.95,7.39,4,1,2009-2010,1,0,1687.6502461832633,1693.1457932155938,1519.0540761434488,1513.5585291111183,3,-2,-1,1,-4,-0.8079999999999998,168.59617003981452,37,25,12,1.0499640503974073,0.1608366176299353,-0.7045030735614362
4813,Grenoble,Nice,2.3,3.05,3.31,1,1,2009-2010,0,0,1409.1825362555853,1411.4306568564627,1488.6475148480722,1486.3993942471948,0,2,-2,2,-3,1.924,-79.46497859248689,6,20,-14,-1.0015255176365,1.7696310116386353,-0.8496074991580227
4814,Montpellier,Nancy,2.05,3.10,3.9,0,2,2009-2010,0,1,1551.0457937689835,1539.3043702469379,1489.91957026009,1501.6609937821356,1,1,-2,-1,-5,-0.025999999999999357,61.12622350889342,19,23,-4,-0.22673161964071503,0.7506538511810249,-1.5454596964431966
4815,Rennes,Paris SG,2.13,3.14,3.57,1,0,2009-2010,1,0,1568.9061598653193,1578.3958192048767,1551.159691783151,1541.6700324435935,0,0,0,-4,0,0.6200000000000001,17.74646808216835,23,25,-2,-0.18937171703930492,-0.7027567453275215,-0.5325020797698247
4816,Valenciennes,Lens,1.99,3.22,3.96,0,0,2009-2010,0,0,1525.2403939078843,1524.3594781327026,1494.5547052291831,1495.4356210043647,-1,0,1,-2,3,0.4899999999999993,30.685688678701126,26,21,5,0.34071222253108113,-1.1296662601593452,0.5886522526715603
4817,Paris SG,Lens,1.58,3.51,6.36,1,1,2009-2010,0,0,1552.8704032468122,1551.159691783151,1492.8439937655219,1494.5547052291831,-1,0,1,1,0,0.19599999999999973,60.02640948129033,24,20,4,0.3404878054655843,-0.11813306961635338,0.21142223340951558
4818,Le Mans,Grenoble,1.9,3.22,4.28,1,0,2009-2010,1,0,1432.7202236278197,1442.319251868118,1418.7815644958837,1409.1825362555853,0,-2,2,1,3,-2.369999999999999,13.938659131935992,12,6,6,0.4836619341569775,-0.44659688876242004,1.0285287968545656
4819,Lorient,Marseille,3.25,3.13,2.26,1,2,2009-2010,0,1,1525.804969072896,1519.0540761434488,1642.9351249714503,1649.6860179008975,-1,1,0,-2,-4,0.4800000000000004,-117.13015589855422,25,28,-3,-0.2018583161768373,0.0991007195552823,-1.2929499789729468
4820,Lyon,Boulogne,1.21,5.82,13.99,2,0,2009-2010,1,0,1605.1254973773307,1610.9285676396853,1449.7108557693398,1443.9077855069852,-1,3,-2,6,-2,-5.246,155.41464160799092,26,4,22,1.8844596857000147,0.25434662310542994,0.2874186952127928
4821,Monaco,Rennes,2.69,3.02,2.71,1,0,2009-2010,1,0,1495.9053068083672,1508.3152747850838,1581.316127842036,1568.9061598653193,-3,0,3,-7,4,0.30799999999999983,-85.41082103366875,22,23,-1,-0.23208490098209023,-2.1856025147254035,0.24190442377879479
4822,Montpellier,Bordeaux,3.45,3.16,2.16,0,1,2009-2010,0,1,1557.63560330872,1551.0457937689835,1681.0604366435268,1687.6502461832633,-1,1,0,1,3,1.3299999999999998,-123.42483333480686,19,34,-15,-1.1704012838652564,0.8906502795772644,0.5815143269742313
4823,Nancy,Nice,2.04,3.09,3.86,2,0,2009-2010,1,0,1479.3482729209275,1489.91957026009,1499.2188121872348,1488.6475148480722,-1,0,1,2,3,-0.7680000000000002,-19.870539266307333,20,20,0,0.01893744077638721,0.11118760947775091,0.9779121817726779
4824,Valenciennes,Auxerre,2.17,3.11,3.45,0,0,2009-2010,0,0,1524.4032526614117,1525.2403939078843,1553.5567494157947,1552.719608169322,0,0,0,2,4,0.8080000000000003,-29.153496754383013,25,26,-1,-0.06777867160461196,0.18160627670018434,1.1708132295803761
4825,Lyon,Bordeaux,2.28,3.14,3.16,0,1,2009-2010,0,1,1613.4346223943546,1605.1254973773307,1672.751311626503,1681.0604366435268,-3,3,0,3,10,0.4159999999999999,-59.31668923214829,26,31,-5,-0.44663166179671016,-0.1124945112281524,2.5923915931272106
4826,Monaco,Lille,2.96,2.96,2.56,0,4,2009-2010,0,1,1503.8814366075965,1495.9053068083672,1575.182263209287,1583.1583930085162,-3,1,2,-10,2,1.3599999999999999,-71.30082660169046,22,21,1,-0.10139072502523865,-2.765402226709706,-0.6349682587282517
4827,Paris SG,St Etienne,1.6,3.61,6.02,3,0,2009-2010,1,0,1545.2823603331956,1552.8704032468122,1459.7981655240098,1452.2101226103932,1,-2,1,4,-2,-0.5220000000000002,85.48419480918574,21,15,6,0.5801073467522667,0.7677011529209112,0.1624623632664514
4828,Sochaux,Grenoble,1.88,3.21,4.46,1,0,2009-2010,1,0,1484.9675539309885,1493.318124006922,1427.1321345718172,1418.7815644958837,0,-2,2,-1,3,-3.1839999999999997,57.83541935917128,19,6,13,1.0038966609524764,-1.333624992687527,0.8805992332581176
4829,Toulouse,Montpellier,2.12,3.11,3.62,0,1,2009-2010,0,1,1553.4018185754464,1543.2309522624005,1547.464736995674,1557.63560330872,1,-1,0,0,-3,-1.3120000000000003,5.937081579772439,24,16,8,0.6979702387255778,-0.08517963282905094,-0.6223184853281226
4830,Lorient,Auxerre,2.02,3.15,3.98,0,0,2009-2010,0,0,1524.959566046796,1525.804969072896,1554.4021524418947,1553.5567494157947,-1,2,-1,4,-1,0.028000000000000025,-29.442586395098715,24,25,-1,0.017217756150340244,1.0761613317369267,0.09604400802694193
4831,Le Mans,Valenciennes,2.53,3.12,2.83,2,1,2009-2010,1,0,1419.442619921569,1432.7202236278197,1537.6808563676623,1524.4032526614117,-3,0,3,-5,1,-0.3180000000000005,-118.2382364460932,9,25,-16,-1.3325633542805047,-0.4608422063497737,-0.4725705195524489
4832,Lens,Nice,2.16,3.07,3.59,2,0,2009-2010,1,0,1482.0403403507664,1492.8439937655219,1510.0224656019902,1499.2188121872348,0,1,-1,3,1,-0.556,-27.982125251223806,17,20,-3,-0.16280696313966644,0.8938889387750258,0.44112685529187273
4833,Marseille,Boulogne,1.25,5.49,12.89,2,0,2009-2010,1,0,1637.761061233214,1642.9351249714503,1454.8849195075761,1449.7108557693398,1,2,-3,5,-6,-3.2099999999999995,182.8761417256378,25,4,21,1.8402546632818362,0.633807926555425,-0.8096865235384731
4834,Nancy,Rennes,2.78,2.98,2.68,1,2,2009-2010,0,1,1486.8988765826414,1479.3482729209275,1573.765524180322,1581.316127842036,0,-1,1,0,0,0.14199999999999946,-86.86664759768064,20,20,0,0.022674996731000128,0.005158780747521297,0.05390600072519291
4835,Lille,St Etienne,1.5,3.84,7.4,4,0,2009-2010,1,0,1568.0111755458352,1575.182263209287,1466.9692531874616,1459.7981655240098,2,-2,0,10,4,-0.8239999999999998,101.04192235837354,18,15,3,0.3851161384395815,1.8734910534246794,2.2229817969486154
4836,Toulouse,Sochaux,1.78,3.38,4.73,2,0,2009-2010,1,0,1544.8696851667198,1553.4018185754464,1493.4996873397151,1484.9675539309885,0,0,0,1,-1,0.6099999999999994,51.36999782700468,21,19,2,0.20502521147551933,0.22831679775480898,-0.10812550436216303
4837,Lille,Lyon,2.54,3.05,2.9,4,3,2009-2010,1,0,1556.0408239796684,1568.0111755458352,1625.4049739605214,1613.4346223943546,1,-2,1,-1,-6,0.37600000000000033,-69.36414998085297,15,26,-11,-0.7774867024932136,1.139545179112748,-1.6457201522424378
4838,Auxerre,Nancy,1.88,3.27,4.38,1,3,2009-2010,0,1,1567.0091767410777,1554.4021524418947,1474.2918522834584,1486.8988765826414,2,0,-2,3,-4,0.16400000000000015,92.71732445761927,25,17,8,0.7594565094649722,0.8205451473897478,-0.6133580906240589
4839,Boulogne,Lens,3.25,3.12,2.28,2,1,2009-2010,1,0,1443.4552404805213,1454.8849195075761,1493.4700193778212,1482.0403403507664,-3,-1,4,-2,11,2.2819999999999996,-50.01477889729995,1,17,-16,-1.4170129366141635,-0.8312030009143263,2.4091904202839745
4840,Grenoble,Toulouse,3.19,3.00,2.38,1,0,2009-2010,1,0,1413.1691211661393,1427.1321345718172,1558.8326985723977,1544.8696851667198,-3,2,1,-3,3,2.968000000000001,-145.66357740625836,3,21,-18,-1.4921985234786732,-0.03761308887872549,0.10778518822701431
4841,Bordeaux,Paris SG,1.63,3.51,5.88,1,0,2009-2010,1,0,1665.9142906117058,1672.751311626503,1552.1193813479927,1545.2823603331956,0,0,0,-3,-3,-0.9480000000000002,113.79490926371318,28,21,7,0.5668405551761566,-0.7668622326942334,-1.0191234134267901
4842,Montpellier,Le Mans,1.73,3.41,5.07,2,1,2009-2010,1,0,1540.6428189076619,1547.464736995674,1426.2645380095812,1419.442619921569,2,0,-2,4,-1,-1.6640000000000006,114.37828089808067,13,9,4,0.44369413262720686,1.0685854729326798,0.1403876020407932
4843,Nice,Marseille,3.6,3.29,2.05,1,3,2009-2010,0,1,1516.8521224762733,1510.0224656019902,1630.9314043589309,1637.761061233214,2,-2,0,-3,-5,1.9680000000000009,-114.0792818826576,20,22,-2,-0.11640791301032276,0.1063756962970228,-1.543182537057879
4844,Rennes,Lorient,1.89,3.25,4.36,1,0,2009-2010,1,0,1564.642868792445,1573.765524180322,1534.082221434673,1524.959566046796,0,-1,1,-2,4,0.46599999999999975,30.560647357771813,17,24,-7,-0.5949610007696653,-0.34915792922684874,0.6716554354958081
4845,St Etienne,Sochaux,2.07,3.06,3.89,0,0,2009-2010,0,0,1466.160879960939,1466.9692531874616,1494.3080605662378,1493.4996873397151,-2,1,1,-4,0,-0.9260000000000002,-28.1471806052989,14,18,-4,-0.3538005590631865,-0.7455911371069013,-0.5547335887356708
4846,Valenciennes,Monaco,2.16,3.13,3.48,3,1,2009-2010,1,0,1528.102031056194,1537.6808563676623,1513.4602619190648,1503.8814366075965,1,0,-1,2,1,2.0080000000000005,14.641769137129131,22,22,0,0.04578967706297979,0.4971120714563641,0.42798146318390906
4847,Boulogne,Paris SG,5.05,3.41,1.73,2,5,2009-2010,0,1,1450.8153412823306,1443.4552404805213,1544.7592805461834,1552.1193813479927,-2,1,1,-2,8,2.766,-93.94393926385283,1,18,-17,-1.4442600061302457,-0.2624150500055811,1.4658051422278802
4848,Lyon,Rennes,1.52,3.77,6.91,1,1,2009-2010,0,0,1627.2384211120727,1625.4049739605214,1562.8094216408936,1564.642868792445,-1,1,0,1,5,-0.7399999999999995,64.42899947117917,25,16,9,0.6872529204484313,-0.8377796449860585,1.393769443637734
4849,Le Mans,St Etienne,2.2,3.13,3.42,1,1,2009-2010,0,0,1425.0524440388122,1426.2645380095812,1467.372973931708,1466.160879960939,-1,1,0,0,1,2.077999999999999,-42.32052989289582,8,13,-5,-0.39175113692879765,0.17652407817454321,0.14258565864910697
4850,Nancy,Bordeaux,3.73,3.21,2.04,0,3,2009-2010,0,1,1479.50300677648,1474.2918522834584,1660.7031361186841,1665.9142906117058,0,0,0,0,3,1.1300000000000003,-181.20012934220404,17,25,-8,-0.6324612486135417,0.28898954466488047,0.5880302973180348
4851,Lens,Marseille,4.36,3.28,1.86,1,0,2009-2010,1,0,1479.0168391471348,1493.4700193778212,1645.3845845896174,1630.9314043589309,0,-1,1,-6,-1,1.354,-166.3677454424826,14,22,-8,-0.6840083341971122,-0.723184533342161,-1.0142117402212085
4852,Lille,Valenciennes,1.74,3.47,4.87,4,0,2009-2010,1,0,1546.28322716164,1556.0408239796684,1537.8596278742223,1528.102031056194,-2,0,2,-2,6,-2.221999999999999,8.423599287417801,12,22,-10,-0.8506223235002447,-0.4857197623460885,1.097672440022378
4853,Sochaux,Nice,2.18,3.03,3.59,1,0,2009-2010,1,0,1483.0164480999217,1494.3080605662378,1528.1437349425894,1516.8521224762733,-1,0,1,-2,1,-0.3599999999999999,-45.12728684266767,15,20,-5,-0.4094855504402313,-0.26466377508536554,-0.0551645965839201
4854,Toulouse,Boulogne,1.42,4.05,8.47,1,0,2009-2010,1,0,1551.4542892410395,1558.8326985723977,1458.1937506136887,1450.8153412823306,3,0,-3,2,-10,-1.3220000000000005,93.2605386273508,18,1,17,1.529853985042552,0.7210426995711336,-2.116087205141067
4855,Lorient,Grenoble,1.48,3.82,7.64,2,2,2009-2010,0,0,1537.607330261088,1534.082221434673,1409.6440123397244,1413.1691211661393,3,-1,-2,10,-4,-3.43,127.96331792136357,23,2,21,1.903037528588904,1.6605375129088884,0.40045169987881785
4856,Paris SG,Auxerre,1.81,3.40,4.51,1,0,2009-2010,1,0,1533.4764942200054,1544.7592805461834,1578.2919630672557,1567.0091767410777,-4,1,3,-4,2,0.055999999999999606,-44.81546884725026,15,25,-10,-0.872068652638248,-0.81578328979893,-0.040018028652034666
4857,Montpellier,Lille,2.94,3.07,2.48,2,0,2009-2010,1,0,1529.8614452124896,1540.6428189076619,1557.0646008568124,1546.28322716164,0,-1,1,-1,3,1.518,-27.203155644322806,10,12,-2,-0.18830346791005087,-0.38992226609468916,0.6434498433471154
4858,Nice,Toulouse,2.35,3.04,3.18,1,0,2009-2010,1,0,1516.8291348829391,1528.1437349425894,1562.7688893006898,1551.4542892410395,1,-1,0,3,3,1.0000000000000009,-45.93975441775069,17,18,-1,-0.03665835534847087,0.5684481354475103,1.0789335653427312
4859,St Etienne,Lorient,2.23,3.12,3.35,0,2,2009-2010,0,1,1475.8514335209898,1467.372973931708,1529.1288706718062,1537.607330261088,-1,-1,2,-6,3,0.45199999999999996,-53.27743715081647,13,20,-7,-0.6547474106367404,-1.2698629035194144,0.0033317778805133967
4860,Auxerre,Monaco,2.16,3.13,3.5,2,0,2009-2010,1,0,1569.6521386922789,1578.2919630672557,1522.1000862940416,1513.4602619190648,2,-1,-1,1,0,-0.14000000000000012,47.552052398237265,22,22,0,0.06341989764294102,0.49333499081051824,0.05990871794771032
4861,Bordeaux,Valenciennes,1.43,4.08,7.91,0,1,2009-2010,0,1,1674.795504816512,1660.7031361186841,1523.7672591763944,1537.8596278742223,0,-1,1,-4,0,-1.7459999999999996,151.02824564011758,25,19,6,0.4432318195804442,-1.2337253937140822,-0.3666505643131578
4862,Grenoble,Lyon,7.04,3.86,1.5,1,1,2009-2010,0,0,1403.8632831346238,1409.6440123397244,1633.0191503171734,1627.2384211120727,-2,0,2,-6,-2,3.528000000000001,-229.15586718254963,1,24,-23,-1.872958052806488,0.10621448667549582,-1.4180740580131934
4863,Lens,Nancy,2.33,3.09,3.17,2,1,2009-2010,1,0,1468.3920489205423,1479.0168391471348,1490.1277970030726,1479.50300677648,-1,0,1,-2,1,0.4119999999999999,-21.735748082530336,11,17,-6,-0.49236402306357024,-0.21519777504151238,-0.058885163225145386
4864,Rennes,Le Mans,1.51,3.77,7.17,2,1,2009-2010,1,0,1556.2504589979644,1562.8094216408936,1431.6114066817413,1425.0524440388122,1,0,-1,4,0,-2.0380000000000007,124.63905231622311,13,8,5,0.5011819659236183,0.7874613060689594,0.4454175565379561
4865,Marseille,Paris SG,1.69,3.48,5.24,1,0,2009-2010,1,0,1638.1160052115151,1645.3845845896174,1540.7450735981076,1533.4764942200054,0,0,0,6,6,-0.21399999999999952,97.37093161340749,19,15,4,0.3647575424601304,0.5707607433461473,2.1948333262254436
4866,Lyon,Marseille,2.17,3.15,3.48,5,5,2009-2010,0,0,1632.863503882611,1633.0191503171734,1638.2716516460775,1638.1160052115151,1,-1,0,-5,-1,-0.014000000000000234,-5.408147763466559,23,18,5,0.3620637147324941,-1.2026829954157365,-0.7724883111552827
4867,Toulouse,Rennes,2.34,3.01,3.25,3,2,2009-2010,1,0,1552.35740401457,1562.7688893006898,1566.6619442840843,1556.2504589979644,1,0,-1,2,-1,1.234,-14.304540269514291,15,13,2,0.22756435504815314,0.5661597112910948,-0.03342082223078451
4868,Sochaux,Lens,1.97,3.15,4.15,1,2,2009-2010,0,1,1494.0697289692996,1483.0164480999217,1457.3387680511644,1468.3920489205423,3,-1,-2,5,-4,0.5299999999999998,36.730960918135224,15,8,7,0.7156993345649152,1.3981370899888954,-0.3568397309499443
4869,Le Mans,Auxerre,2.41,3.05,3.08,0,1,2009-2010,0,1,1438.162786701807,1431.6114066817413,1563.1007586722133,1569.6521386922789,-4,1,3,-5,3,1.1780000000000004,-124.93797197040635,8,19,-11,-0.9824627487941305,-1.0868907998816488,0.08068588733529516
4870,Lorient,Boulogne,1.52,3.80,6.94,5,0,2009-2010,1,0,1520.6712804479587,1529.1288706718062,1466.6513408375363,1458.1937506136887,2,1,-3,2,-6,-1.4639999999999995,54.0199396104224,17,1,16,1.4035108521231698,0.3429748824314997,-1.1974374071126812
4871,Monaco,Grenoble,1.36,4.53,8.9,0,0,2009-2010,0,0,1525.553943014362,1522.1000862940416,1400.4094264143034,1403.8632831346238,3,0,-3,5,-6,-0.9220000000000002,125.14451660005852,21,0,21,1.8393983804731013,0.7402584498103744,-0.7268375304363222
4872,Nancy,St Etienne,2.1,3.16,3.67,0,1,2009-2010,0,1,1501.1705725331467,1490.1277970030726,1464.8086579909157,1475.8514335209898,1,1,-2,1,0,-0.03999999999999959,36.361914542231034,17,10,7,0.6043628221592692,0.0025026563541334893,0.06269980057330883
4873,Paris SG,Nice,1.52,3.80,6.87,0,1,2009-2010,0,1,1552.0778189481975,1540.7450735981076,1505.4963895328492,1516.8291348829391,-2,2,0,-3,-3,-1.7080000000000002,46.58142941534834,15,14,1,0.09121988452592845,-0.5092646925180566,-1.170080724996148
4874,Valenciennes,Montpellier,1.88,3.31,4.23,1,1,2009-2010,0,0,1523.581163352808,1523.7672591763944,1530.047541036076,1529.8614452124896,1,0,-1,5,-3,1.1199999999999992,-6.466377683267865,18,9,9,0.837200489050927,0.9519228399577585,-0.04703285403493165
4875,Sochaux,Paris SG,2.64,2.98,2.82,1,4,2009-2010,0,1,1502.9144461009125,1494.0697289692996,1543.2331018165846,1552.0778189481975,3,-3,0,4,1,1.6579999999999995,-40.318655715672094,15,12,3,0.3199909798391124,0.8507669042436794,0.8388083041654054
4876,Nice,Le Mans,1.93,3.24,4.13,1,0,2009-2010,1,0,1496.9313919877225,1505.4963895328492,1446.7277842469337,1438.162786701807,1,0,-1,6,4,-0.2759999999999998,50.20360774078881,11,8,3,0.32077850380382983,0.953662727548965,1.6432716694071245
4877,Rennes,Valenciennes,1.64,3.54,5.75,0,3,2009-2010,0,1,1578.5635892355544,1566.6619442840843,1511.6795184013379,1523.581163352808,-2,1,1,-7,-5,-0.6759999999999997,66.88407083421657,13,15,-2,-0.19087054926924824,-1.0837127304488579,-2.083849373688598
4878,St Etienne,Lyon,3.96,3.29,1.95,0,1,2009-2010,0,1,1470.5860226823781,1464.8086579909157,1627.0861391911485,1632.863503882611,0,0,0,1,-1,1.4260000000000002,-156.50011650877036,10,20,-10,-0.732922801012769,1.0049453413362412,-0.2773828042181205
4879,Auxerre,Montpellier,2.02,3.13,3.93,2,1,2009-2010,1,0,1553.4991846962098,1563.1007586722133,1539.6491150120794,1530.047541036076,1,1,-2,0,-7,-0.21399999999999997,13.850069684130403,16,9,7,0.6650615418683938,0.4319328978172766,-1.7414094581801256
4880,Bordeaux,Monaco,1.54,3.69,6.48,1,0,2009-2010,1,0,1668.5395829054169,1674.795504816512,1531.809864925457,1525.553943014362,-1,0,1,-4,-1,-1.364,136.7297179799598,22,21,1,0.0554912084133412,-0.8967202811166743,-0.7012056580991461
4881,Boulogne,Nancy,2.96,2.97,2.53,1,2,2009-2010,0,1,1476.2082264004512,1466.6513408375363,1491.6136869702318,1501.1705725331467,-2,0,2,-2,1,1.5859999999999999,-15.405460569780644,1,14,-13,-1.0563127165382928,0.09200882707344088,-0.09198468478926018
4882,Grenoble,Lille,4.56,3.35,1.82,0,2,2009-2010,0,1,1406.4740503615508,1400.4094264143034,1550.999976909565,1557.0646008568124,-2,-2,4,-4,7,2.5879999999999996,-144.52592654801424,0,9,-9,-0.8546935558853472,-1.2951605366935157,1.3419290529830206
4883,Lens,Lorient,2.44,2.96,3.08,1,1,2009-2010,0,0,1455.429730621606,1457.3387680511644,1522.580317877517,1520.6712804479587,-3,-1,4,-9,6,1.0159999999999996,-67.15058725591098,7,16,-9,-0.9137249525888276,-2.350076265688464,0.44989738527262274
4884,Marseille,Toulouse,1.54,3.70,6.72,1,1,2009-2010,0,0,1640.8335721107492,1638.2716516460775,1549.7954835498983,1552.35740401457,0,0,0,6,5,-1.6060000000000003,91.03808856085084,17,14,3,0.3069638401797661,0.7594438536267505,1.919092545866442
4885,Auxerre,Lille,2.85,2.98,2.65,3,2,2009-2010,1,0,1542.9652435625765,1553.4991846962098,1561.5339180431984,1550.999976909565,2,-1,-1,2,-5,1.214,-18.568674480621894,13,9,4,0.43269953398280264,0.8815451113338838,-0.9393523730902034
4886,Lens,Toulouse,2.54,2.96,2.97,0,2,2009-2010,0,1,1463.1990484442406,1455.429730621606,1542.0261657272638,1549.7954835498983,-2,0,2,-2,7,0.7360000000000002,-78.8271172830232,7,11,-4,-0.41478535773497915,-1.0392939858451864,1.4720511593965693
4887,Rennes,Montpellier,1.76,3.44,4.83,3,0,2009-2010,1,0,1569.1405633353522,1578.5635892355544,1549.0721409122816,1539.6491150120794,-2,1,1,-4,-5,-0.16800000000000015,20.068422423070615,10,9,1,0.0825955672841148,-0.6313192688704099,-1.668516755286815
4888,Bordeaux,Le Mans,1.32,4.63,10.43,3,0,2009-2010,1,0,1663.9968527253739,1668.5395829054169,1451.2705144269767,1446.7277842469337,2,-1,-1,0,-2,-1.7600000000000005,212.7263382983972,19,8,11,0.935640216983856,-0.23567786372364022,-0.39884085606778935
4889,Boulogne,Monaco,3.81,3.13,2.06,1,3,2009-2010,0,1,1485.1254612948098,1476.2082264004512,1522.8926300310984,1531.809864925457,-4,2,2,-6,4,2.1180000000000003,-37.76716873628857,1,18,-17,-1.475270781776675,-0.9704010899777367,0.04327791912990288
4890,Grenoble,Nancy,3.33,3.09,2.27,1,2,2009-2010,0,1,1414.512011746129,1406.4740503615508,1483.5757255856536,1491.6136869702318,-1,-2,3,-2,4,2.8239999999999985,-69.06371383952455,0,11,-11,-0.9386218121372318,-0.3188734354653752,0.7812320044386274
